Date,Open,High,Low,Close,Volume,Dividends
2018-06-22 00:00:00-04:00,86.5655038636552,86.73357594152857,84.44458384183456,84.63666534423828,19478900,0.0
2018-06-25 00:00:00-04:00,84.56463574041123,84.5966442351743,83.20404267887196,83.86833190917969,16907600,0.0
2018-06-26 00:00:00-04:00,83.80431656523551,84.204489983715,82.5237628473335,83.92436981201172,17086800,0.0
2018-06-27 00:00:00-04:00,83.78031677840256,84.77274526071331,82.61981617372841,82.62781524658203,16276800,0.0
2018-06-28 00:00:00-04:00,82.97995138791035,84.4045676277043,82.84389390571904,83.98038482666016,14491300,0.0
2018-06-29 00:00:00-04:00,85.38098053507426,85.55705777437694,83.35610449541392,83.3961181640625,18972400,0.0
2018-07-02 00:00:00-04:00,83.01196887137895,84.10844005035547,82.73984779139205,84.1004409790039,11130000,0.0
2018-07-03 00:00:00-04:00,84.36453837660372,84.6606627118535,82.85187767884665,82.92391204833984,8311700,0.0
2018-07-05 00:00:00-04:00,83.79299591235211,83.99416992109722,83.31017951923253,83.46307373046875,10723400,0.56
2018-07-06 00:00:00-04:00,82.98025375290548,84.09073202304626,82.23992876680171,83.73666381835938,12173700,0.0
2018-07-09 00:00:00-04:00,84.25971330392514,86.4726271957385,84.25971330392514,86.3277816772461,13900800,0.0
2018-07-10 00:00:00-04:00,86.92326141147628,87.22904982837,85.72426606024568,85.79669189453125,14575900,0.0
2018-07-11 00:00:00-04:00,85.54723325655065,86.15075528096844,85.46676488116366,85.61161041259766,10186500,0.0
2018-07-12 00:00:00-04:00,86.44043454806801,86.55309148610522,85.27362791582155,85.98175811767578,12456800,0.0
2018-07-13 00:00:00-04:00,86.34389494468627,86.74624299915482,84.60574840249701,85.58747863769531,21289100,0.0
2018-07-16 00:00:00-04:00,86.14270813580691,89.13617205984093,86.08637966211296,88.98328399658203,24662600,0.0
2018-07-17 00:00:00-04:00,89.07182429622168,89.26494966510461,88.31540790402512,88.91893005371094,14821900,0.0
2018-07-18 00:00:00-04:00,88.85454377687789,90.22253085955651,88.67750964882055,89.74775695800781,14244900,0.0
2018-07-19 00:00:00-04:00,89.36954778240892,89.39368768335184,88.29930662476,88.42805480957031,16775300,0.0
2018-07-20 00:00:00-04:00,88.5165448440842,89.91671392532933,88.33951077210126,89.54655456542969,13578100,0.0
2018-07-23 00:00:00-04:00,89.36953337599789,91.92846683229617,89.26492510899342,91.21228790283203,18140000,0.0
2018-07-24 00:00:00-04:00,91.37323221733992,92.36300484805957,91.26861780934911,91.85604858398438,14000400,0.0
2018-07-25 00:00:00-04:00,91.6387758891157,92.95847680368321,91.23642789956847,92.68488311767578,13329100,0.0
2018-07-26 00:00:00-04:00,92.87801855350251,93.01481541141142,92.20207680429816,92.41934204101562,11897800,0.0
2018-07-27 00:00:00-04:00,92.68487566741616,93.58613730171967,92.38713596892082,93.36886596679688,12802700,0.0
2018-07-30 00:00:00-04:00,93.57004256858592,94.6402896381984,93.39300848015766,93.93215942382812,13411600,0.0
2018-07-31 00:00:00-04:00,94.21380802438118,94.21380802438118,92.3951933671594,92.49980163574219,15843800,0.0
2018-08-01 00:00:00-04:00,93.14355616318646,93.89997232037571,92.76534808459184,93.07113647460938,13531600,0.0
2018-08-02 00:00:00-04:00,92.19402525282803,93.54591484846998,92.00089992183447,93.46544647216797,11058100,0.0
2018-08-03 00:00:00-04:00,93.34473943815232,94.25404374148101,93.29645964096387,94.22185516357422,11016100,0.0
2018-08-06 00:00:00-04:00,93.98044342333891,94.57591672434252,93.48957838866174,94.2459945678711,9857400,0.0
2018-08-07 00:00:00-04:00,94.7449214775486,95.18750680875864,94.41499925374646,94.59203338623047,10562100,0.0
2018-08-08 00:00:00-04:00,94.41499677332365,95.17140694768656,94.3747595117819,94.78515625,8997100,0.0
2018-08-09 00:00:00-04:00,94.5598111310178,94.72879652293703,93.90800331722403,94.05284881591797,9694200,0.0
2018-08-10 00:00:00-04:00,92.94238914024643,93.30449988895163,92.28253865772491,93.12747192382812,12630600,0.0
2018-08-13 00:00:00-04:00,92.99065307276027,93.24815550641773,91.59048397345673,91.64681243896484,10336300,0.0
2018-08-14 00:00:00-04:00,91.95259633824408,92.57221560948189,91.45368881730924,92.25838470458984,10597600,0.0
2018-08-15 00:00:00-04:00,91.59050800094977,92.00090472265212,90.90651755767512,91.49394226074219,10152100,0.0
2018-08-16 00:00:00-04:00,92.0169867326845,92.78949415899025,91.97675561613282,92.3549575805664,10118600,0.0
2018-08-17 00:00:00-04:00,92.25034931032009,92.59636883724964,91.97675561613282,92.3549575805664,8505100,0.0
2018-08-20 00:00:00-04:00,92.21011452129311,92.58028009526853,91.82386386747864,92.23426055908203,8618700,0.0
2018-08-21 00:00:00-04:00,92.83778364415244,93.65857089744533,92.44347816720159,92.79754638671875,10976700,0.0
2018-08-22 00:00:00-04:00,92.78947804609177,92.8699525439073,92.3629902207752,92.51588439941406,8314700,0.0
2018-08-23 00:00:00-04:00,92.50787637450384,92.66077062033233,92.08138836176641,92.32279968261719,9265400,0.0
2018-08-24 00:00:00-04:00,92.52395827758507,92.71708361839053,92.09746419676314,92.28254699707031,8845700,0.0
2018-08-27 00:00:00-04:00,92.71707371478898,94.37474550327099,92.67683645921984,93.91606903076172,13768000,0.0
2018-08-28 00:00:00-04:00,94.14945191727462,94.17359182008647,93.32061584422964,93.45741271972656,8302600,0.0
2018-08-29 00:00:00-04:00,93.62637902454857,93.64247638269296,92.82973169801339,93.151611328125,7221700,0.0
2018-08-30 00:00:00-04:00,93.01481326611128,93.37693017141352,92.52395432489719,92.69293975830078,8991800,0.0
2018-08-31 00:00:00-04:00,92.40325379611973,92.41129633671889,91.59050902349458,92.20207977294922,13065700,0.0
2018-09-04 00:00:00-04:00,92.0089433678194,92.7331710403552,91.43760990930326,92.66075134277344,10174200,0.0
2018-09-05 00:00:00-04:00,92.54001886875363,93.10330348439192,91.93649700656611,92.21009063720703,11462400,0.0
2018-09-06 00:00:00-04:00,92.13769078083611,92.2986275229693,91.33299479148384,91.81581115722656,9877600,0.0
2018-09-07 00:00:00-04:00,92.13768150761429,92.35494670156169,91.43759385717476,91.99283599853516,10955600,0.0
2018-09-10 00:00:00-04:00,92.41932890779724,92.51589463225132,91.46174489916824,91.5019760131836,8276900,0.0
2018-09-11 00:00:00-04:00,91.36519608302399,92.20208076514034,91.07550499539357,92.08137512207031,9333800,0.0
2018-09-12 00:00:00-04:00,91.93652619463646,92.44348250965973,90.80995046635202,90.99503326416016,10800800,0.0
2018-09-13 00:00:00-04:00,91.22839870252406,91.83996331575193,90.66510775116912,91.3490982055664,12470800,0.0
2018-09-14 00:00:00-04:00,91.58246929040548,92.12966293245934,91.11575017695671,91.33301544189453,10337900,0.0
2018-09-17 00:00:00-04:00,91.56635915434826,92.0813641064496,91.17205983087702,91.6065902709961,9561300,0.0
2018-09-18 00:00:00-04:00,92.00088550064105,92.26643662622162,91.38126620761975,91.97674560546875,7944200,0.0
2018-09-19 00:00:00-04:00,92.08940499269774,95.00240035538965,92.08940499269774,94.6483383178711,16052800,0.0
2018-09-20 00:00:00-04:00,95.3565046747809,95.9519781748304,95.01853372659158,95.46111297607422,15590000,0.0
2018-09-21 00:00:00-04:00,95.86344509408973,95.94391961632992,94.74491799560481,94.83343505859375,24788200,0.0
2018-09-24 00:00:00-04:00,94.7610180129243,95.32430284833585,93.69077068629811,93.92413330078125,12492500,0.0
2018-09-25 00:00:00-04:00,94.18162297713727,94.92999052178472,93.60224086007558,93.6585693359375,9308300,0.0
2018-09-26 00:00:00-04:00,93.94827169865337,94.04483744289725,92.26645976031213,92.55614471435547,14023600,0.0
2018-09-27 00:00:00-04:00,92.87802104233238,93.15162090482556,91.86410839135628,92.15379333496094,13283000,0.0
2018-09-28 00:00:00-04:00,91.45370308675272,91.92847078744153,90.54439266306757,90.80189514160156,15815100,0.0
2018-10-01 00:00:00-04:00,91.22840714979033,92.22622868317869,90.96285593982054,91.33301544189453,10146300,0.0
2018-10-02 00:00:00-04:00,91.22033947537831,91.8319101572386,90.77775421758271,91.7112045288086,13753100,0.0
2018-10-03 00:00:00-04:00,92.49175910685103,93.07114120226956,92.12159968796547,92.57222747802734,17142000,0.0
2018-10-04 00:00:00-04:00,92.82342717037115,94.65477094969813,92.54791138988992,93.4068603515625,16357400,0.8
2018-10-05 00:00:00-04:00,93.86064198812312,94.0794286397008,92.3939386620349,92.88014221191406,13777600,0.0
2018-10-08 00:00:00-04:00,92.58034117326618,93.82014694116101,91.85104184440553,93.44739532470703,14370900,0.0
2018-10-09 00:00:00-04:00,92.92066894763796,93.21238864825347,92.11033781978065,92.79911804199219,14069500,0.0
2018-10-10 00:00:00-04:00,92.94497211947805,93.14755488885994,90.32760620117188,90.32760620117188,23086400,0.0
2018-10-11 00:00:00-04:00,89.92246845382374,90.32763411780792,87.01337577160184,87.62112426757812,33705600,0.0
2018-10-12 00:00:00-04:00,89.43625431882026,89.80900591872538,85.57097113863217,86.6649169921875,32075700,0.0
2018-10-15 00:00:00-04:00,86.8674783976178,88.20452574823037,86.15438936238064,86.17059326171875,18903200,0.0
2018-10-16 00:00:00-04:00,86.83509046077224,88.14782298913744,86.48664781312327,88.01817321777344,19302800,0.0
2018-10-17 00:00:00-04:00,87.8236584832495,89.78466390996056,87.70211379720736,88.99864196777344,18794500,0.0
2018-10-18 00:00:00-04:00,88.34229223899331,89.00676348194537,87.36179236721868,87.58868408203125,17582500,0.0
2018-10-19 00:00:00-04:00,87.23216034939031,88.50438016533222,86.92423051751676,87.4428482055664,15234500,0.0
2018-10-22 00:00:00-04:00,87.63730671595904,87.79126541572593,85.9842305863935,86.18681335449219,16199100,0.0
2018-10-23 00:00:00-04:00,84.43650333540882,86.02475782945716,84.03133776051273,85.287353515625,21407500,0.0
2018-10-24 00:00:00-04:00,84.89029981368968,85.10908652150964,83.39118830242049,83.69911193847656,23168900,0.0
2018-10-25 00:00:00-04:00,84.42029570116091,85.81406620637084,84.04754413061292,84.97132110595703,17464700,0.0
2018-10-26 00:00:00-04:00,84.27442922286848,84.72821263264431,83.24531150931674,83.80443572998047,19174900,0.0
2018-10-29 00:00:00-04:00,84.64718243832067,86.40559936831697,84.03132909691874,84.96321105957031,18445200,0.0
2018-10-30 00:00:00-04:00,85.66009243183503,86.68921630195157,84.97131229286303,86.46231842041016,18019700,0.0
2018-10-31 00:00:00-04:00,87.58059332800624,89.52538935005998,87.3455965495342,88.34230041503906,20860000,0.0
2018-11-01 00:00:00-04:00,88.82850985857081,89.31470735025309,87.77507680797876,88.30989837646484,13065000,0.0
2018-11-02 00:00:00-04:00,89.0553991951431,89.7927973646994,87.1024980558254,87.82369232177734,19009200,0.0
2018-11-05 00:00:00-05:00,88.01006186544133,88.5610872644904,87.85609697704453,88.39901733398438,10276400,0.0
2018-11-06 00:00:00-05:00,88.05867821469181,88.86900930605513,87.3212801363657,88.81228637695312,10825000,0.0
2018-11-07 00:00:00-05:00,89.43624820708602,90.53829902816348,88.60970700011002,90.3357162475586,12679600,0.0
2018-11-08 00:00:00-05:00,89.95488298968873,91.51071766498168,89.94677794530584,91.06503295898438,11662500,0.0
2018-11-09 00:00:00-05:00,90.94346833067576,91.04880915528298,89.80900347615074,90.18175506591797,10432200,0.0
2018-11-12 00:00:00-05:00,90.28708698374582,90.70846260527843,88.00195359723591,88.28556823730469,13279700,0.0
2018-11-13 00:00:00-05:00,88.40711584922806,90.04398802364656,88.40711584922806,88.8041763305664,13746100,0.0
2018-11-14 00:00:00-05:00,89.32280080648871,89.71175627644462,85.87889359550613,86.97283935546875,18361400,0.0
2018-11-15 00:00:00-05:00,87.71023832489627,89.20125079417271,86.5514645809287,89.19314575195312,19100000,0.0
2018-11-16 00:00:00-05:00,88.6907392368533,89.7522772155317,87.96144616957619,89.1283187866211,13798600,0.0
2018-11-19 00:00:00-05:00,89.10399267989256,90.10880135119424,88.75555011565335,89.8089828491211,13987000,0.0
2018-11-20 00:00:00-05:00,88.95814341258118,89.5334777274075,87.49955120357143,87.88040161132812,18936200,0.0
2018-11-21 00:00:00-05:00,88.35039687978417,88.82039039109671,87.22403717041016,87.22403717041016,10619600,0.0
2018-11-23 00:00:00-05:00,86.49472552542822,87.02144188946413,85.94370022160113,86.42179870605469,6488400,0.0
2018-11-26 00:00:00-05:00,87.2888631026388,89.12021303622178,87.07007025350318,88.53677368164062,13948300,0.0
2018-11-27 00:00:00-05:00,88.13162863892444,89.1607466080397,88.02628161954017,88.9095458984375,9238200,0.0
2018-11-28 00:00:00-05:00,88.97436293520393,90.27089154153846,88.22075471678197,89.89813995361328,13977300,0.0
2018-11-29 00:00:00-05:00,89.35521213256631,89.78469283014479,88.8447057397502,89.18504333496094,11144300,0.0
2018-11-30 00:00:00-05:00,89.01486876466367,90.20605645298768,88.79608209116984,90.10071563720703,18652700,0.0
2018-12-03 00:00:00-05:00,91.0650068335856,91.47827742582668,90.54639542393767,90.9515609741211,16034500,0.0
2018-12-04 00:00:00-05:00,90.43295848683397,90.43295848683397,86.48664959538871,86.89181518554688,23555900,0.0
2018-12-06 00:00:00-05:00,85.0928639209388,85.37647854740348,83.36685485554554,85.23872375488281,27213900,0.0
2018-12-07 00:00:00-05:00,85.21443353615408,86.68923610014733,83.39118830242049,83.69911193847656,19248600,0.0
2018-12-10 00:00:00-05:00,83.35875632580041,83.86115761399846,80.44966467685008,82.1351547241211,23636400,0.0
2018-12-11 00:00:00-05:00,83.56944865408059,83.99892935355768,81.2032831973895,81.33293914794922,16860700,0.0
2018-12-12 00:00:00-05:00,82.37827495718268,83.38308394093445,81.081740056725,81.85965728759766,22621500,0.0
2018-12-13 00:00:00-05:00,82.28913173284623,82.62946933612804,81.57603635568118,81.94068908691406,17250900,0.0
2018-12-14 00:00:00-05:00,81.02500275689228,82.60515206836874,80.91966194239471,81.26810455322266,19879500,0.0
2018-12-17 00:00:00-05:00,80.8467509612954,81.48691342922983,79.76901503246435,80.23090362548828,25113500,0.0
2018-12-18 00:00:00-05:00,80.56311814884543,81.75430587972033,79.50969140640233,79.85002899169922,20837200,0.0
2018-12-19 00:00:00-05:00,79.74469318971798,81.50311034006121,78.2779895720298,78.83712005615234,28767900,0.0
2018-12-20 00:00:00-05:00,78.28608140857011,79.63933274673651,77.54057834372414,78.15642547607422,31825200,0.0
